x1,x2,x3,x4,x5,x6,index
1,3,4,0,0,5,51648
1,2,0,4,5,2,13550
1,4,1,2,2,1,49675
1,2,1,7,1,5,16939
2,3,2,0,1,0,3556
2,1,2,5,2,0,25466
2,5,1,6,3,1,8386
1,1,2,0,1,1,37424
0,0,2,7,3,6,25723
3,3,3,5,2,0,39633
1,2,4,6,3,2,43440
0,0,4,1,0,4,21378
2,3,3,3,5,4,17831
1,4,3,2,2,5,29401
1,6,0,5,1,6,8493
1,2,4,1,3,5,5465
1,0,4,6,0,4,3064
2,5,2,7,3,0,11845
0,1,1,4,4,0,11914
0,6,2,3,5,2,10818
2,3,2,2,0,3,25000
2,1,3,4,5,3,5164
0,5,3,0,2,2,4595
1,0,1,0,0,4,14086
1,1,2,3,4,6,40096
2,2,1,2,3,1,15334
2,6,4,3,4,3,40429
3,0,2,6,3,0,51559
2,0,0,5,2,6,58109
1,4,0,3,2,5,2962
2,3,1,5,3,2,17563
0,5,0,7,0,6,56696
1,2,4,7,0,3,57342
2,2,4,4,1,5,44925
3,1,4,1,3,6,59708
3,4,2,2,1,3,27561
3,0,0,6,1,5,48658
1,7,4,2,4,4,76
0,7,0,6,3,3,2885
1,6,3,2,2,5,35787
3,1,0,2,5,0,27283
2,5,4,4,1,4,16974
0,2,1,5,5,5,38320
3,3,2,4,4,4,41544
0,6,4,5,0,5,58892
2,3,2,6,4,4,29448
0,3,0,8,2,2,16938
3,3,4,1,2,6,7424
3,2,3,8,5,0,10140
1,6,4,6,5,2,52001
0,7,0,3,2,1,20906
2,0,0,5,5,3,10576
0,6,1,5,4,4,49795
0,6,2,0,5,4,9610
1,6,3,0,3,5,17038
3,4,3,0,0,4,22110
3,3,0,0,5,5,29822
1,6,2,0,0,3,55133
2,4,2,7,1,1,20789
2,6,2,2,1,2,46940
3,5,2,0,3,5,19562
0,2,0,5,2,2,54614
2,7,4,6,4,3,3300
1,4,1,2,4,1,13237
2,1,3,5,2,0,19540
0,4,3,3,1,2,49259
3,4,0,5,5,0,4418
3,7,0,6,2,5,57905
2,4,4,4,0,1,53896
0,0,3,5,2,4,12464
1,2,1,0,5,4,34698
2,1,2,1,1,6,7746
1,7,1,1,1,1,38927
0,6,4,7,1,4,29903
3,5,3,0,0,3,24179
1,5,2,3,3,6,7171
3,0,3,1,5,0,38765
0,0,4,3,3,1,36882
1,5,3,2,2,4,26726
0,0,3,2,5,3,8380
2,4,0,3,4,4,20462
2,2,4,4,5,1,26347
2,7,2,8,1,4,33364
2,4,0,6,1,5,56403
1,6,3,5,1,6,57013
3,0,1,8,4,1,2636
1,0,4,8,1,3,544
3,1,3,3,3,4,60321
0,6,2,1,5,6,59198
2,7,4,8,5,3,54744
3,4,4,6,5,3,25245
1,5,3,6,1,0,19578
2,6,3,6,1,2,41930
0,7,2,7,5,5,28400
2,1,2,0,3,5,308
2,0,4,4,0,0,14129
1,6,4,2,0,1,51980
0,4,4,3,5,6,58733
1,1,4,8,4,2,34301
3,6,1,5,1,4,43992
2,5,0,3,4,3,31066
3,5,0,4,1,6,2807
0,2,2,6,5,3,45970
0,7,1,4,3,0,33987
1,6,0,5,5,1,54033
0,2,3,7,0,0,36049
3,2,3,6,5,6,12472
0,6,1,4,3,0,53129
3,7,0,8,3,0,1416
1,5,0,6,1,3,22213
1,3,4,3,4,5,32359
2,0,3,0,2,6,21829
3,7,2,2,0,2,52808
2,5,2,2,5,5,38900
2,0,3,7,4,6,38179
3,6,2,0,3,4,9513
2,4,0,0,2,2,34048
2,3,2,4,1,5,28954
1,4,1,5,2,6,1507
2,0,1,5,2,2,49101
3,1,4,1,0,6,3437
2,0,4,3,1,1,9609
3,0,2,1,4,6,14431
2,1,2,2,4,3,15112
3,6,1,0,5,6,29440
1,7,0,7,0,2,38653
0,1,2,5,5,1,460
1,6,2,5,3,4,6503
0,0,1,0,2,0,44917
3,5,3,2,1,6,2113
3,1,3,4,2,4,941
0,0,1,4,5,5,1785
3,5,0,6,0,0,36170
3,5,1,0,0,5,20194
3,3,2,2,5,0,17499
3,6,3,5,0,4,9497
3,6,3,8,0,6,58234
3,1,0,3,2,0,56897
0,3,3,4,2,5,35051
3,1,2,1,3,2,8303
2,3,3,7,5,1,60004
1,6,2,6,1,6,29388
2,2,2,6,5,4,60058
2,1,4,8,3,2,50698
2,2,1,5,5,2,53523
2,2,4,0,3,6,55909
2,3,3,8,5,6,27324
1,3,0,7,0,3,58537
3,2,1,3,5,2,18761
3,2,0,0,0,5,51594
0,6,1,4,2,2,4232
0,5,0,3,0,3,35329
1,5,1,7,1,6,45154
1,4,2,5,3,4,3565
3,7,2,4,2,0,46446
2,1,2,1,4,6,6128
0,7,0,7,0,6,19797
3,2,3,6,1,6,1122
1,5,3,2,4,6,36951
2,6,1,1,4,5,8716
1,3,0,5,3,6,56918
1,1,1,5,4,3,2350
2,3,3,4,2,5,58811
2,5,0,5,3,6,14520
2,2,1,8,5,5,51324
3,2,0,5,4,2,1376
0,4,3,5,5,2,9644
0,2,4,8,4,0,6734
3,2,0,8,1,4,4048
0,7,2,1,3,0,18066
2,0,1,6,0,6,46183
0,4,1,8,1,5,52500
2,0,2,8,0,1,30576
3,7,2,5,5,0,32302
2,6,0,7,3,6,21724
2,0,2,6,2,0,40749
0,1,0,7,4,5,7081
2,6,2,7,4,2,2450
1,6,1,2,1,4,14687
3,3,1,1,3,2,41248
3,5,1,1,5,3,19018
0,5,0,7,1,3,471
2,5,4,1,5,6,40114
3,0,3,2,3,5,37635
1,1,1,2,2,3,26043
1,6,2,7,5,5,9334
2,2,2,4,2,2,37696
3,0,0,2,3,2,30293
3,5,2,5,1,6,40048
2,2,0,1,2,5,23641
1,1,1,5,3,4,7658
3,5,4,2,1,0,10037
0,5,1,3,3,6,1736
3,5,0,8,0,6,13401
0,3,1,0,2,6,40987
1,6,0,0,1,2,2591
3,7,1,1,0,1,34054
2,5,4,8,0,1,16761
0,2,3,0,1,4,55919
0,1,4,4,2,1,1488
0,5,1,4,1,1,42090
1,5,2,3,3,3,59921
3,3,1,6,0,4,37718
1,0,4,6,3,1,28148
1,2,4,2,1,0,2372
3,0,0,3,1,4,31709
1,3,0,2,5,1,22059
0,2,3,0,2,6,11966
3,6,4,3,0,0,19934
0,6,4,5,2,2,1207
2,0,3,7,5,5,21463
3,4,4,8,0,2,3305
2,2,0,3,2,6,42838
3,5,4,2,5,6,724
2,6,3,4,3,0,35068
2,3,4,8,2,4,48601
3,4,1,2,1,5,17730
0,2,2,4,1,4,50064
0,2,0,7,5,6,57204
0,2,3,4,0,6,29715
2,4,1,1,4,2,40344
1,3,0,1,4,6,13347
3,6,3,6,0,4,35939
0,0,2,3,1,4,11104
2,2,3,1,0,4,1860
3,7,3,5,2,3,40840
0,3,1,2,1,0,30771
1,2,1,2,4,5,15956
1,6,1,7,4,1,35900
1,0,2,8,3,0,4123
1,7,2,2,3,3,28386
0,6,3,4,0,4,15837
0,4,1,3,1,3,22887
3,6,2,7,5,1,23558
3,6,4,0,4,4,38370
3,0,4,0,3,2,1772
0,2,1,5,4,1,17367
3,4,0,8,3,3,54334
1,3,0,7,2,2,24827
3,0,2,0,0,1,52814
2,4,4,7,3,6,7248
1,5,0,1,2,0,45295
1,7,2,4,4,2,49990
1,7,2,4,3,4,20760
2,2,2,5,2,6,53783
2,1,4,4,0,6,37705
0,6,4,8,2,0,5569
3,1,2,0,0,3,20689
1,0,3,5,1,3,14127
3,4,3,3,2,2,24749
1,5,1,6,2,1,4433
3,1,4,1,2,3,21827
3,3,1,5,3,1,3504
1,3,1,3,3,2,27993
0,4,3,4,5,1,16240
2,7,3,2,2,3,33964
1,4,2,3,5,3,7294
3,2,0,2,3,4,33459
0,0,1,2,0,5,25883
2,3,2,1,4,6,28828
3,7,1,0,0,2,923
3,4,1,3,4,2,18877
0,3,3,8,4,3,27056
3,7,4,0,3,5,6461
2,1,0,5,4,1,60446
1,6,0,0,2,5,615
2,0,3,4,2,6,13923
0,0,1,8,4,5,1902
3,0,4,3,0,4,26216
2,4,2,8,5,2,3863
1,2,4,8,5,6,52630
2,3,3,8,3,6,7712
1,6,2,5,4,5,16000
0,7,4,6,3,4,52157
3,5,2,4,0,4,54384
1,7,3,7,3,3,22992
2,0,1,1,5,2,1187
1,5,3,1,3,4,17215
0,2,4,8,4,1,5656
0,3,0,3,2,5,21971
1,5,3,6,4,0,31648
0,6,0,8,3,6,624
1,6,2,5,2,5,55773
1,1,1,0,2,3,52112
0,5,0,0,3,1,54860
0,0,2,6,5,5,5714
2,5,3,8,0,5,10346
0,2,0,6,5,6,45381
2,3,4,7,3,5,33616
2,3,2,5,2,2,21639
0,1,1,6,1,0,34488
2,0,0,7,2,4,47269
0,6,1,4,1,3,13581
3,0,0,0,5,0,271
3,4,2,5,5,3,19188
1,0,2,5,0,1,1645
2,0,2,1,0,4,47461
0,1,1,6,3,4,32228
0,0,1,4,0,6,9343
0,1,4,2,3,4,31699
3,7,3,8,2,4,30763
0,4,0,2,4,3,24245
1,2,2,4,1,0,8971
2,2,4,2,5,4,33933
1,0,2,3,2,0,39181
1,0,4,6,0,1,35726
3,1,1,8,1,0,23246
3,4,2,5,1,4,6283
1,3,0,5,0,3,25906
1,0,2,5,4,4,15139
3,4,4,5,0,2,18634
0,5,2,0,2,0,28543
1,7,3,0,3,2,15287
0,7,1,6,3,1,58160
3,1,2,8,5,0,34825
3,2,2,5,0,0,57097
2,3,4,1,0,4,52585
1,0,3,1,3,6,30487
3,1,1,1,0,0,15125
3,3,2,3,5,0,25732
2,5,2,1,3,1,15893
2,5,1,8,3,4,24411
2,1,0,3,0,4,37889
3,7,3,0,1,6,3850
3,4,0,3,3,2,11323
0,6,4,5,1,4,53115
1,7,2,8,4,0,23340
2,3,0,7,2,2,11498
1,3,4,5,5,0,13356
3,2,4,5,0,3,25475
2,0,4,6,0,4,22879
0,5,0,7,5,1,39284
0,7,2,6,2,3,57315
0,5,4,7,4,1,8076
0,3,3,6,2,3,41076
1,4,4,6,0,6,52525
3,6,3,6,4,1,7993
1,6,3,0,2,2,36723
1,3,3,2,0,2,7232
3,3,3,0,3,4,51516
1,5,2,8,2,1,11809
2,3,0,4,5,0,25207
2,1,4,5,5,6,2014
3,3,1,5,3,2,11267
2,0,2,6,4,1,48259
3,3,2,3,0,3,24104
2,0,4,1,5,2,55361
2,2,0,4,3,0,30882
1,4,2,4,5,3,60394
3,1,2,0,2,2,35343
0,0,2,2,2,6,41952
3,3,2,1,1,0,3706
2,4,3,3,1,5,1657
1,7,3,5,5,3,55513
3,2,4,4,4,1,39480
3,1,3,5,4,2,35986
3,4,4,2,1,6,51633
3,1,2,5,2,0,55928
2,1,0,8,4,2,51577
0,6,3,2,5,1,37304
2,2,2,8,5,1,22396
1,5,4,7,2,1,3810
1,3,1,6,2,3,11748
2,6,4,2,1,5,51866
1,2,2,7,1,3,37824
2,5,3,4,1,1,48086
0,7,2,3,3,4,42
1,0,3,0,3,3,46633
2,1,3,0,0,2,16511
3,7,4,5,0,5,825
3,5,2,0,5,6,55951
1,5,3,5,3,3,21094
3,0,2,4,5,1,11583
2,5,1,1,1,3,20156
2,5,2,8,2,1,41752
0,3,0,2,5,1,35261
2,5,2,2,1,0,44899
3,6,1,7,0,2,25284
1,6,1,1,1,2,15100
1,3,2,0,4,0,35156
2,2,1,0,0,5,2351
2,1,1,8,1,2,53505
1,4,4,2,0,0,35631
0,6,1,7,5,0,49299
0,7,1,6,3,0,11847
2,1,0,1,3,2,51432
1,3,3,7,2,6,10476
1,4,3,6,2,4,45786
3,5,2,5,1,0,27295
2,3,3,4,2,2,30741
0,4,3,6,1,2,33467
3,6,2,4,0,0,47403
2,5,0,0,4,0,18591
2,0,3,7,1,0,4415
1,4,4,7,2,6,976
0,4,0,3,4,3,19306
3,4,0,4,1,0,48634
3,7,1,4,2,1,40295
0,4,3,8,3,1,53242
1,2,2,5,2,1,41290
3,2,4,1,0,4,7567
1,1,1,1,2,6,58122
0,7,3,0,0,0,5080
0,0,4,7,1,5,40357
0,6,3,8,1,6,50041
1,1,2,2,1,5,48159
1,1,3,6,4,3,9519
0,6,3,1,5,5,18896
0,5,4,1,3,1,18299
1,3,0,6,4,2,32800
2,6,1,6,1,4,45505
1,0,0,0,2,0,22240
0,0,2,4,5,1,52152
1,5,2,7,1,6,46694
2,6,3,1,0,6,8340
2,1,2,5,1,3,42101
1,4,4,3,5,1,26857
3,5,0,0,0,3,552
3,2,1,7,5,0,42576
3,0,1,5,1,0,52911
3,5,3,8,4,5,21334
3,5,4,7,1,2,46744
3,1,4,7,5,2,58111
3,3,1,4,4,6,29774
1,3,4,5,1,3,11464
3,3,3,7,4,6,1310
3,3,2,0,2,5,38238
2,5,4,2,3,4,19310
3,6,4,2,5,4,44986
3,7,4,0,4,0,27603
2,0,0,4,4,0,38010
2,7,3,7,5,5,14429
2,6,2,8,0,6,23767
2,5,4,8,4,3,8385
0,2,4,3,2,0,57098
1,6,0,1,3,0,31564
0,4,2,5,0,3,33392
3,5,2,8,1,1,54094
1,3,4,2,2,2,16323
0,1,3,2,4,0,36327
2,6,2,0,4,2,48758
3,1,3,4,1,0,47476
2,4,0,3,3,1,8995
2,4,2,3,0,2,18564
2,7,4,1,5,6,16533
0,7,0,2,4,0,26846
1,3,1,7,5,4,20631
2,1,1,6,0,5,59624
1,7,1,7,4,1,20881
2,0,1,8,2,2,22898
1,3,2,8,4,4,48665
3,1,3,6,1,1,42019
1,6,0,7,1,1,3872
3,2,4,3,2,2,14462
1,5,0,1,2,2,40815
1,7,3,0,1,0,40734
3,7,1,6,3,1,49765
0,2,3,5,1,5,42494
1,2,1,4,5,3,21846
3,3,0,6,1,4,40516
0,4,4,0,0,3,51068
3,0,4,8,4,6,55344
0,5,1,5,3,5,24895
0,7,2,7,5,3,36591
2,0,1,7,1,4,51232
2,1,1,5,0,2,49724
3,3,3,7,5,6,38879
2,4,3,2,4,2,60417
0,0,0,7,0,0,42759
1,7,2,0,4,6,58254
3,2,4,3,4,0,60093
3,3,1,3,0,1,60432
3,6,4,7,2,0,26685
0,0,3,5,5,2,53710
3,4,1,5,1,5,41921
1,7,3,7,1,6,32926
0,1,0,6,3,6,47977
3,1,0,2,1,2,28579
3,2,2,3,0,1,30203
0,5,4,4,5,2,54660
2,3,4,0,4,1,56612
0,2,4,1,1,4,30027
3,5,1,4,5,6,17547
2,3,2,6,4,5,20991
3,5,2,5,4,6,46736
3,5,4,3,0,1,29621
3,6,1,0,1,1,52929
3,3,2,3,5,1,8475
2,1,4,0,4,3,56638
0,4,4,5,5,3,21928
3,7,1,4,2,2,1943
2,1,0,2,1,1,4039
2,7,0,0,1,2,39419
3,4,4,8,0,0,54176
0,1,1,6,3,3,17922
0,1,2,0,0,3,45382
2,2,4,3,2,4,25654
2,2,2,0,0,2,21540
0,2,2,6,4,5,9594
2,7,0,5,4,6,15495
3,5,0,6,3,6,12686
1,4,0,8,0,6,53299
2,4,4,2,1,6,55940
3,3,0,8,2,3,25051
2,3,0,1,2,5,25330
2,3,2,3,3,5,6955
3,7,1,7,1,5,34877
1,6,0,6,2,5,23
0,5,1,2,5,1,53077
1,6,2,2,0,6,45099
3,1,4,1,4,6,40044
3,7,1,1,3,1,45778
2,5,2,3,4,4,59207
1,4,1,0,3,0,830
3,2,1,8,4,1,15969
2,2,4,0,5,2,20469
1,7,4,1,1,0,22061
3,1,1,4,5,1,59657
3,0,3,0,5,2,25016
0,3,0,1,3,4,45480
2,0,3,6,1,1,45660
0,2,1,7,0,3,13702
0,5,3,0,2,1,2947
0,0,2,1,5,3,53854
0,6,1,4,0,5,16738
3,0,2,5,2,6,9873
3,7,2,5,1,2,32327
0,3,2,2,1,4,9674
0,4,2,2,1,3,49173
1,4,0,8,2,3,12633
1,5,2,1,3,0,28000
0,0,1,1,3,2,6242
2,2,3,1,0,5,6492
2,5,3,3,2,1,23983
2,6,3,6,2,6,6449
0,0,4,8,2,2,13958
3,7,1,8,1,2,4844
0,5,3,0,2,5,34805
3,6,1,3,3,1,50079
3,1,4,8,2,4,26621
0,2,2,3,5,0,6855
1,7,4,5,5,0,29133
2,1,1,7,3,4,10664
2,7,4,6,0,5,32278
3,0,2,0,5,1,20042
1,3,1,7,1,4,22127
3,3,4,1,1,3,8427
1,4,2,1,2,1,14197
0,6,4,7,5,2,12160
3,7,1,0,0,0,48071
0,0,1,5,1,1,5844
2,5,1,1,5,4,43746
0,3,4,3,4,0,52587
1,6,2,8,0,5,28842
2,7,2,6,5,4,3321
2,7,3,6,1,1,59448
3,3,2,3,2,1,49144
3,6,2,7,1,4,7012
1,5,1,7,3,6,51162
0,5,2,3,5,0,27328
1,4,3,2,5,1,13824
3,7,2,7,3,1,49936
0,0,3,0,4,5,28221
3,6,3,7,3,0,8159
3,1,4,5,1,3,7352
0,5,4,1,1,0,11314
1,4,4,7,4,6,41962
3,5,4,4,0,2,10090
0,0,1,1,2,0,13136
2,7,0,3,4,2,45152
0,4,0,7,5,2,30938
2,1,3,1,1,4,58558
3,0,3,7,5,6,40568
1,4,3,7,5,1,34302
0,0,0,4,3,1,16743
3,4,4,8,0,5,1243
1,1,3,7,4,6,4525
0,1,1,1,1,6,7937
3,0,1,6,1,2,30384
0,7,4,6,2,5,30007
2,5,4,7,0,1,4789
3,1,3,4,1,5,39801
0,3,3,7,3,3,6569
2,0,4,1,2,6,16356
3,5,4,5,5,1,804
2,5,3,3,4,0,17207
3,5,0,0,1,0,6349
3,2,1,3,3,6,38891
3,4,0,7,1,6,31725
0,2,2,5,3,6,7713
2,2,1,5,0,3,2684
2,1,0,4,0,5,46718
1,5,2,4,4,3,1743
0,4,0,1,4,3,59635
2,1,2,6,2,5,42437
2,7,2,6,0,3,30840
3,1,3,3,5,5,16042
1,2,0,6,2,3,50458
0,2,2,5,2,4,47835
2,6,0,4,4,4,51320
1,7,4,3,0,6,29474
3,6,3,3,4,5,45028
0,7,1,0,2,4,33008
0,1,4,2,4,0,52913
3,4,3,5,1,3,51834
2,3,3,4,4,3,37429
0,5,2,2,1,4,39626
3,1,2,8,0,6,20362
2,0,3,7,4,0,39198
3,3,1,5,4,4,56438
2,5,0,5,0,1,19503
2,0,0,6,4,3,21270
0,2,2,3,4,2,31796
1,2,2,7,1,0,48100
3,5,4,6,1,6,28931
1,5,1,5,3,3,14378
1,4,1,4,3,1,52291
1,1,2,8,3,4,29123
3,4,3,6,2,3,17289
3,4,3,6,0,6,41671
3,2,2,6,2,4,5705
3,3,0,4,2,0,11320
2,2,4,6,3,2,29198
3,0,2,5,1,5,25907
2,2,0,8,3,1,46770
1,7,2,4,4,4,32677
1,1,4,4,2,0,41079
3,4,4,3,2,2,11139
3,4,3,8,3,2,16388
2,3,2,3,3,3,2296
3,2,2,2,4,4,30182
1,1,0,0,3,2,49431
1,2,4,6,5,5,50261
3,5,0,2,2,1,24196
0,7,2,5,3,6,50888
1,2,0,2,1,1,32364
1,4,0,7,2,6,34984
3,4,3,0,5,3,3895
2,5,2,5,1,1,37484
1,7,4,7,1,3,5716
2,3,2,8,2,3,34514
1,6,4,6,5,4,42143
2,4,4,5,3,1,51582
2,6,4,1,3,2,7009
1,3,0,8,4,4,30340
3,5,1,5,5,1,31687
0,4,3,0,3,4,35540
2,6,4,8,0,2,2507
1,4,0,5,3,0,30928
2,1,1,3,1,3,24590
0,1,1,0,2,3,53313
1,3,4,2,4,3,18945
0,0,3,0,2,3,55656
3,2,4,3,3,4,10659
3,5,1,0,3,3,4066
0,1,4,1,5,6,36779
1,0,1,1,2,1,10155
1,6,1,1,5,2,6809
0,6,4,8,0,2,30294
1,2,1,3,5,4,10632
1,6,2,7,4,1,50729
0,2,1,6,5,5,24688
0,1,0,5,3,6,9172
3,2,1,0,4,3,8643
3,3,1,3,0,5,14993
3,7,2,3,0,1,57357
0,7,2,1,5,0,9716
2,5,4,6,1,4,56390
3,3,3,8,2,4,60110
0,2,2,3,3,5,4551
2,6,2,8,3,6,42636
3,2,1,0,4,1,58296
2,4,1,1,0,3,39079
1,6,1,2,4,1,53871
0,0,0,4,1,1,4592
0,0,2,4,2,5,34802
3,0,4,2,1,6,909
0,6,2,4,1,4,18823
1,1,3,6,2,3,7425
1,0,3,4,4,0,4226
1,2,1,0,2,6,21688
0,5,3,7,5,4,45010
3,2,4,7,2,4,49648
1,4,2,2,3,2,58147
3,4,1,3,0,2,31486
2,6,1,3,1,5,19981
2,4,3,5,3,3,27242
0,5,2,5,0,5,23954
3,2,3,8,3,0,30894
3,1,2,4,3,3,49830
0,2,2,5,4,2,45193
0,2,2,4,4,0,12735
2,5,4,4,0,0,11946
1,6,4,0,0,3,32732
2,3,0,8,5,6,8306
1,1,3,6,1,5,55343
1,6,4,1,5,3,57684
2,5,4,8,4,5,17489
3,6,3,7,4,0,14401
3,3,3,4,0,0,29023
0,0,0,4,5,0,58849
0,5,1,2,2,6,15451
2,0,1,3,1,1,9234
0,3,3,8,3,2,59534
3,3,0,2,1,0,44385
0,4,0,8,3,6,16071
3,7,2,5,4,0,29302
0,5,4,1,3,2,473
0,0,3,3,0,3,52948
3,5,0,5,1,4,2440
2,0,1,4,2,4,32689
1,0,1,6,0,3,19284
2,1,4,6,0,0,23074
0,4,1,2,5,3,32551
3,7,3,3,5,2,4359
0,3,2,8,4,0,6204
0,1,4,1,0,0,25613
3,4,2,3,1,3,46510
1,3,1,5,5,6,11906
3,4,0,6,2,6,8579
2,2,4,1,4,4,38852
3,2,0,0,0,1,13562
1,5,4,6,1,1,24462
2,6,1,5,5,4,40583
3,0,4,5,2,0,17439
1,1,4,0,0,1,52888
1,7,1,0,4,5,46344
3,3,1,5,2,0,51444
0,0,1,5,0,3,15764
2,5,0,3,5,3,40089
3,6,0,0,1,3,36561
2,7,3,6,4,6,15576
2,4,3,0,2,4,51969
3,6,0,4,0,2,9973
2,5,1,1,5,6,37607
1,4,1,7,3,5,48465
2,4,2,3,0,6,3927
1,1,3,1,5,1,33252
0,3,2,5,1,3,29114
3,1,4,3,3,6,55046
0,2,4,7,5,5,25872
0,2,3,3,4,3,30392
3,5,0,5,1,3,31858
1,4,0,5,2,5,39693
2,2,2,0,2,1,44344
2,5,4,5,5,3,54229
0,4,3,8,1,3,41579
3,6,2,2,5,4,57247
0,4,2,0,1,6,47802
0,3,0,5,1,0,35041
1,3,2,7,2,3,16779
1,6,0,0,3,6,32749
2,5,3,6,5,6,23665
1,6,3,6,4,0,57694
3,1,2,2,0,2,663
0,3,1,2,0,0,57590
1,1,2,7,0,4,40724
3,7,3,1,5,3,1464
1,5,2,6,0,5,40079
0,0,1,6,3,3,43864
2,4,1,4,1,4,21965
1,3,2,1,1,0,45702
1,5,2,8,5,3,2863
3,0,0,6,0,1,35655
2,5,1,1,3,4,40378
2,1,0,3,1,4,44416
2,2,4,2,1,2,1062
0,7,2,3,3,1,34145
2,6,4,4,1,3,54627
2,2,3,6,2,1,24841
2,3,4,6,5,2,58814
1,1,2,7,3,5,6949
3,7,4,8,5,1,47486
0,4,1,1,3,2,17466
3,7,0,7,3,0,12169
3,0,0,3,2,5,59018
0,5,2,0,3,0,22619
3,7,4,7,5,3,34005
3,5,4,5,1,5,47935
1,7,1,5,4,4,31950
1,7,3,1,5,6,10630
0,5,2,7,4,1,9748
2,0,0,2,3,2,6845
3,1,0,6,3,3,6004
2,7,3,3,5,3,51437
0,6,1,7,5,6,20773
0,5,0,4,0,5,25605
0,7,4,4,0,1,47915
3,3,2,7,4,0,21408
3,6,0,5,1,2,25784
1,0,1,0,4,3,45659
1,1,3,4,0,3,6901
1,5,1,7,5,3,48378
3,6,1,7,1,6,59379
1,2,3,1,4,6,39936
2,2,2,5,3,1,32491
1,4,0,3,5,1,50515
1,5,2,8,0,2,6844
3,0,4,7,5,0,53494
1,6,0,5,4,4,57873
0,1,1,7,1,6,2641
2,2,1,6,5,4,10820
3,2,1,5,4,2,22186
3,5,4,6,1,0,41833
3,3,1,6,1,5,617
3,1,1,4,5,2,41881
2,5,1,8,1,2,53074
1,7,2,7,2,0,12193
1,5,1,4,5,2,15880
0,6,2,6,5,4,52205
2,1,1,8,5,3,48364
0,4,3,6,5,6,41218
2,0,3,4,3,4,8433
2,4,4,1,5,5,7679
1,6,1,3,4,0,31250
1,7,3,6,0,5,8379
3,5,4,0,5,3,58165
1,2,0,3,4,3,58652
1,6,2,6,2,5,39045
1,1,1,8,4,6,58812
2,4,1,0,0,2,12852
1,4,0,7,5,4,57377
1,2,4,3,4,1,59653
0,2,1,6,4,1,18983
2,1,4,6,1,1,641
0,7,4,0,0,0,19261
0,4,0,8,4,5,53059
3,4,4,3,5,1,30387
1,4,4,5,3,0,41937
0,7,4,4,0,5,59397
3,5,3,0,2,5,7122
2,1,3,1,5,2,33513
1,7,3,5,5,1,13882
3,6,0,2,4,4,58693
0,2,3,6,0,1,41927
1,5,1,1,5,3,33209
0,1,1,1,1,5,44726
2,7,2,1,4,6,50872
0,7,1,1,5,2,28446
2,2,1,8,0,6,56677
0,4,0,1,5,4,27305
1,0,4,4,0,0,12580
1,4,1,3,0,4,56867
1,7,3,3,2,5,9092
2,3,0,3,5,2,27036
0,3,0,1,1,1,52802
2,5,2,2,3,3,9294
1,4,2,8,1,2,46265
0,7,1,1,5,4,14582
1,6,1,3,4,4,57186
0,5,3,1,5,1,15429
2,4,1,3,1,3,24132
0,3,2,7,2,6,33545
2,2,4,1,0,1,4935
1,3,0,4,4,3,59599
0,4,2,3,5,1,39580
1,1,2,4,0,4,9451
1,1,3,0,0,0,29549
1,1,0,0,1,6,51728
2,0,0,3,5,0,56157
2,7,1,4,1,1,13169
0,0,4,7,1,6,47415
3,7,1,8,0,3,36194
3,5,1,7,3,5,1774
0,0,3,7,5,1,54426
2,2,2,4,5,3,10925
0,0,0,6,3,6,52536
2,2,0,5,3,3,40962
0,1,1,3,0,0,58602
2,5,3,6,1,2,38607
2,6,1,2,1,5,35523
1,2,2,7,2,6,12121
0,2,1,1,5,2,33520
2,2,2,5,3,0,36067
1,4,0,3,1,4,51678
3,7,0,1,3,1,4445
0,4,1,5,3,3,6640
1,0,2,2,2,1,25312
2,2,1,8,1,1,32756
2,2,4,7,4,3,37659
3,0,2,3,2,6,52657
3,4,3,1,5,1,21363
3,5,2,0,0,4,11021
1,7,3,3,4,5,12209
1,7,1,0,0,3,55781
2,0,1,0,1,0,18058
1,3,2,4,0,4,33791
1,6,4,7,2,4,7367
2,5,1,6,0,4,17461
2,4,0,6,2,2,31708
3,7,1,8,4,2,28700
1,3,4,1,1,0,12863
0,6,1,5,3,5,11122
0,4,3,3,3,1,33495
1,7,1,4,3,5,9088
1,6,0,5,4,2,59853
0,4,0,4,2,4,34767
2,7,0,5,3,6,2347
1,2,4,1,5,6,26750
3,6,3,8,5,6,6526
2,3,2,5,5,4,7434
3,5,4,0,1,0,43951
2,4,4,4,4,3,26502
3,5,1,6,1,1,39017
3,0,4,6,3,4,46334
1,2,1,1,3,6,40991
3,2,1,8,5,1,5545
1,6,0,7,0,4,41072
2,5,2,2,1,4,44446
1,1,2,8,3,3,38860
3,6,4,6,3,5,59964
0,6,1,3,3,0,37193
1,7,3,6,2,2,29262
2,4,0,0,3,1,21310
3,2,0,5,1,6,51580
3,5,0,4,5,3,16640
1,3,3,1,2,0,10446
3,1,0,6,3,5,34225
2,0,0,1,3,4,9757
2,7,2,5,5,0,13411
2,6,0,3,3,4,25328
0,4,1,6,3,4,10072
0,2,3,1,1,6,56305
3,3,0,3,1,1,12184
1,1,4,7,4,4,1788
1,5,0,2,0,5,5503
0,4,4,6,2,5,8357
0,3,3,6,3,3,8644
2,6,2,8,4,1,59356
0,1,1,2,1,2,24073
1,5,2,4,1,3,26764
3,1,3,3,4,2,4894
2,6,4,7,2,5,23144
